WigleWifi-1.4,appRelease=2.64,model=M2006C3MNG,release=10,device=angelican,display=QP1A.190711.020,board=angelican,brand=Redmi
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
4d:ed:09:90:0b:79,,Uncategorized;10,2022-08-26 22:14:51,7936,-93,50.662506666666665,14.032766666666666,152.4,1.899999976158142,BT
52:9e:64:e3:6a:d5,,Uncategorized;10,2022-08-26 22:14:51,7936,-98,50.662506666666665,14.032766666666666,152.4,1.899999976158142,BT
7d:52:99:0d:0c:ae,,Uncategorized;10,2022-08-26 22:14:52,7936,-93,50.66243333333333,14.032836666666666,151.4,1.899999976158142,BT
d4:ca:6d:4c:28:73,Clarion,[WPA2-PSK-CCMP][RSN-PSK-CCMP][WPA-PSK-CCMP][ESS],2022-08-26 22:14:52,1,-71,50.66243333333333,14.032836666666666,151.4,1.899999976158142,WIFI
f6:92:bf:24:a7:c7,PMHCS-UL,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:14:52,6,-79,50.66243333333333,14.032836666666666,151.4,1.899999976158142,WIFI
06:92:bf:24:ae:f3,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:14:52,1,-91,50.66243333333333,14.032836666666666,151.4,1.899999976158142,WIFI
62:f4:ab:16:5d:00,KREJCOVNA,[WPA-PSK-CCMP+TKIP][ESS],2022-08-26 22:14:52,1,-92,50.66243333333333,14.032836666666666,151.4,1.899999976158142,WIFI
5c:f4:ab:16:5d:03,SEVEROCESKE_DIVADLO,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:14:52,1,-94,50.66243333333333,14.032836666666666,151.4,1.899999976158142,WIFI
dc:2c:6e:b1:aa:3d,televize,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS],2022-08-26 22:14:52,1,-94,50.66243333333333,14.032836666666666,151.4,1.899999976158142,WIFI
f6:92:bf:9d:45:fe,CPIguest,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:14:53,6,-89,50.66236666666667,14.032893333333334,150.6,1.899999976158142,WIFI
f4:92:bf:9d:45:fe,CPIGROUP,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],2022-08-26 22:14:53,6,-91,50.66236666666667,14.032893333333334,150.6,1.899999976158142,WIFI
fc:f5:28:b0:dc:0a,Internet,[WPA-PSK-CCMP+TKIP][ESS][WPS],2022-08-26 22:14:53,1,-92,50.66236666666667,14.032893333333334,150.6,1.899999976158142,WIFI
69:e6:09:8b:f1:0c,,Uncategorized;10,2022-08-26 22:14:53,7936,-96,50.66236666666667,14.032893333333334,150.6,1.899999976158142,BT
e4:8d:8c:b3:46:e5,atlantic,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS][WPS],2022-08-26 22:14:55,1,-89,50.66226166666667,14.032966666666669,149.5,1.899999976158142,WIFI
00:e0:4c:bb:98:9c,STARNET,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS],2022-08-26 22:14:55,6,-95,50.66226166666667,14.032966666666669,149.5,1.899999976158142,WIFI
62:00:51:e0:d1:b0,,Uncategorized;10,2022-08-26 22:14:56,7936,-98,50.66223,14.032981666666668,149.3,1.7999999523162842,BT
5f:d2:ae:13:7c:97,,Uncategorized;10,2022-08-26 22:14:56,7936,-88,50.66223,14.032981666666668,149.3,1.7999999523162842,BT
0c:90:43:3a:37:c6,,Smartphone;10,2022-08-26 22:14:57,524,-93,50.66219833333333,14.032993333333332,149.7,1.7000000476837158,BT
66:a4:b7:1c:37:dd,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:14:57,10,-76,50.66219833333333,14.032993333333332,149.7,1.7000000476837158,WIFI
60:a4:b7:1c:37:dd,Barbeshop,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][ESS][WPS],2022-08-26 22:14:57,10,-79,50.66219833333333,14.032993333333332,149.7,1.7000000476837158,WIFI
80:8c:97:d7:51:47,O2-internet-802,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:14:57,1,-87,50.66219833333333,14.032993333333332,149.7,1.7000000476837158,WIFI
90:9a:4a:67:7b:6e,LNET_D526_EXT,[WPA-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:14:57,3,-88,50.66219833333333,14.032993333333332,149.7,1.7000000476837158,WIFI
60:a4:b7:60:88:80,DentalHome,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:14:57,1,-96,50.66219833333333,14.032993333333332,149.7,1.7000000476837158,WIFI
5e:a3:60:f8:67:ae,,Uncategorized;10,2022-08-26 22:14:57,7936,-81,50.66219833333333,14.032993333333332,149.7,1.7000000476837158,BT
08:55:31:e8:6e:86,LadyFitness,[WPA2-PSK-CCMP][RSN-PSK-CCMP][WPA-PSK-CCMP][ESS][WPS],2022-08-26 22:14:58,9,-91,50.66216666666666,14.033011666666669,150.1,1.7000000476837158,WIFI
50:c7:bf:d2:10:0b,LadyFitness,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS],2022-08-26 22:14:58,9,-94,50.66216666666666,14.033011666666669,150.1,1.7000000476837158,WIFI
8c:59:73:af:ad:50,Internet_AD51,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:14:58,9,-95,50.66216666666666,14.033011666666669,150.1,1.7000000476837158,WIFI
23002_1511_104973257,O2 Czech Republic,UNKNOWN;cz,2022-08-26 22:14:58,100,-113,50.66216666666666,14.033011666666669,150.1,1.7000000476837158,GSM
23002_1511_104973257,O2 Czech Republic,UNKNOWN;cz,2022-08-26 22:14:58,100,-99,50.66216666666666,14.033011666666669,150.1,1.7000000476837158,GSM
18:e8:29:c7:35:15,RSI Floor 1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:14:59,11,-71,50.66213666666666,14.033058333333335,150.8,1.600000023841858,WIFI
1e:e8:29:c7:35:15,RSI,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:14:59,11,-71,50.66213666666666,14.033058333333335,150.8,1.600000023841858,WIFI
68:d7:9a:21:13:f7,CPIGROUP,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],2022-08-26 22:14:59,11,-88,50.66213666666666,14.033058333333335,150.8,1.600000023841858,WIFI
e4:8d:8c:56:a4:6b,Clarion,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:14:59,11,-89,50.66213666666666,14.033058333333335,150.8,1.600000023841858,WIFI
6a:d7:9a:11:13:f7,CPIguest,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:14:59,11,-90,50.66213666666666,14.033058333333335,150.8,1.600000023841858,WIFI
34:8a:12:56:4a:60,CeskaSporitelnaFREE,[ESS],2022-08-26 22:14:59,11,-91,50.66213666666666,14.033058333333335,150.8,1.600000023841858,WIFI
22:e8:29:c7:35:15,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:15:00,11,-81,50.66212333333333,14.033130000000002,151.1,1.600000023841858,WIFI
5c:a6:e6:89:34:80,RSI Roof service,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:15:00,2,-85,50.66212333333333,14.033130000000002,151.1,1.600000023841858,WIFI
5e:a6:e6:a9:34:80,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:15:00,2,-85,50.66212333333333,14.033130000000002,151.1,1.600000023841858,WIFI
1c:44:19:48:9e:a1,Adyan Bar,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:15:00,11,-91,50.66212333333333,14.033130000000002,151.1,1.600000023841858,WIFI
1e:e8:29:a1:5f:0b,Clarion Congress,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:15:00,11,-91,50.66212333333333,14.033130000000002,151.1,1.600000023841858,WIFI
18:e8:29:a1:5f:0b,Vectron,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:15:00,11,-91,50.66212333333333,14.033130000000002,151.1,1.600000023841858,WIFI
00:72:63:66:f2:34,OKBlab,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS][WPS],2022-08-26 22:15:01,2,-89,50.66212666666667,14.033219999999998,151.3,1.7000000476837158,WIFI
e0:24:81:6e:16:4b,HUAWEI-B311-164B,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:15:01,4,-89,50.66212666666667,14.033219999999998,151.3,1.7000000476837158,WIFI
84:16:f9:24:b0:b2,CEHAP,[WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS],2022-08-26 22:15:01,10,-94,50.66212666666667,14.033219999999998,151.3,1.7000000476837158,WIFI
f4:23:9c:48:3c:96,Telekom-463977,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:15:01,10,-95,50.66212666666667,14.033219999999998,151.3,1.7000000476837158,WIFI
80:8c:97:d7:51:47,O2-internet-802,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:15:02,1,-80,50.662148333333334,14.033328333333335,151.7,1.7000000476837158,WIFI
7c:8b:ca:a6:f3:46,Klajni,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:15:04,1,-79,50.66219666666666,14.033503333333332,151.5,1.600000023841858,WIFI
dc:2c:6e:b1:aa:3d,televize,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS],2022-08-26 22:15:04,1,-84,50.66219666666666,14.033503333333332,151.5,1.600000023841858,WIFI
1e:e8:29:a1:5c:c2,Clarion Congress,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:15:04,1,-88,50.66219666666666,14.033503333333332,151.5,1.600000023841858,WIFI
34:8a:12:56:4a:61,HosTech,[ESS],2022-08-26 22:15:04,11,-89,50.66219666666666,14.033503333333332,151.5,1.600000023841858,WIFI
22:e8:29:a1:5f:0b,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:15:04,11,-90,50.66219666666666,14.033503333333332,151.5,1.600000023841858,WIFI
00:23:89:8a:5f:13,Clarion Public,[WEP][ESS],2022-08-26 22:15:04,1,-91,50.66219666666666,14.033503333333332,151.5,1.600000023841858,WIFI
f4:92:bf:24:ae:f3,PMHCS-UL_Guest,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:15:04,1,-91,50.66219666666666,14.033503333333332,151.5,1.600000023841858,WIFI
e4:8d:8c:52:84:41,Clarion,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:15:04,1,-94,50.66219666666666,14.033503333333332,151.5,1.600000023841858,WIFI
02:ec:da:3e:4e:24,Clarion Congress,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:15:04,1,-96,50.66219666666666,14.033503333333332,151.5,1.600000023841858,WIFI
18:e8:29:a1:5f:0b,Vectron,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:15:05,11,-83,50.66220666666666,14.033555000000002,151.3,1.600000023841858,WIFI
1e:e8:29:a1:5f:0b,Clarion Congress,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:15:05,11,-85,50.66220666666666,14.033555000000002,151.3,1.600000023841858,WIFI
6e:5a:b0:61:7f:26,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:15:05,3,-88,50.66220666666666,14.033555000000002,151.3,1.600000023841858,WIFI
80:8c:97:d4:26:b3,Nightingale34,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:15:05,11,-96,50.66220666666666,14.033555000000002,151.3,1.600000023841858,WIFI
64:70:02:42:b7:02,wifi_sebek,[WPA-PSK-CCMP][ESS][WPS],2022-08-26 22:15:06,3,-88,50.66221333333333,14.033593333333332,151.1,1.600000023841858,WIFI
c0:fd:84:e6:fa:17,O2-Internet-390,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:15:06,10,-88,50.66221333333333,14.033593333333332,151.1,1.600000023841858,WIFI
cc:2d:e0:04:85:d5,Starnet_Jituska,[WPA2-PSK-CCMP][RSN-PSK-CCMP][WPA-PSK-CCMP][ESS][WPS],2022-08-26 22:15:06,9,-91,50.66221333333333,14.033593333333332,151.1,1.600000023841858,WIFI
14:a5:1a:f5:95:25,HUAWEI-B310-9525,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:15:06,9,-96,50.66221333333333,14.033593333333332,151.1,1.600000023841858,WIFI
00:23:89:8a:5f:13,Clarion Public,[WEP][ESS],2022-08-26 22:15:08,1,-81,50.66222333333334,14.033648333333334,150.9,1.5,WIFI
18:e8:29:a1:5c:c2,Vectron,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:15:08,1,-88,50.66222333333334,14.033648333333334,150.9,1.5,WIFI
50:c7:bf:d2:10:0b,LadyFitness,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS],2022-08-26 22:15:08,9,-88,50.66222333333334,14.033648333333334,150.9,1.5,WIFI
5c:f4:ab:0e:74:5b,F-NET,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:15:08,1,-94,50.66222333333334,14.033648333333334,150.9,1.5,WIFI
34:e8:94:84:dd:36,Ta Van Dong,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:15:08,3,-95,50.66222333333334,14.033648333333334,150.9,1.5,WIFI
e4:8d:8c:56:a6:81,Clarion,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:15:08,1,-96,50.66222333333334,14.033648333333334,150.9,1.5,WIFI
0b:b7:21:d9:d0:20,,Misc,2022-08-26 22:15:10,0,-93,50.66223166666667,14.033721666666668,151.6,1.5,BLE
29:e1:12:e8:91:cb,,Misc,2022-08-26 22:15:10,0,-94,50.66223166666667,14.033721666666668,151.6,1.5,BLE
59:52:ab:ce:a5:d7,,Misc,2022-08-26 22:15:10,0,-97,50.66223166666667,14.033721666666668,151.6,1.5,BLE
d8:07:b6:8a:42:9b,Sakajtová-Starnet,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:15:10,4,-84,50.66223166666667,14.033721666666668,151.6,1.5,WIFI
de:07:b6:8a:42:9b,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:15:10,4,-84,50.66223166666667,14.033721666666668,151.6,1.5,WIFI
e0:24:81:6e:16:4e,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:15:10,4,-84,50.66223166666667,14.033721666666668,151.6,1.5,WIFI
34:8a:12:56:4a:62,MeetRoom,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:15:10,11,-88,50.66223166666667,14.033721666666668,151.6,1.5,WIFI
22:e8:29:a1:5c:c2,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:15:10,1,-89,50.66223166666667,14.033721666666668,151.6,1.5,WIFI
10:7b:ef:c2:93:03,CDMC.cz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:15:10,1,-91,50.66223166666667,14.033721666666668,151.6,1.5,WIFI
dc:f8:b9:ae:b8:db,O2-Internet-610,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:15:10,11,-94,50.66223166666667,14.033721666666668,151.6,1.5,WIFI
e0:24:81:6e:16:4b,HUAWEI-B311-164B,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:15:12,4,-81,50.66224833333334,14.033835,151.5,1.5,WIFI
5c:f4:ab:0e:74:5b,F-NET,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:15:12,1,-87,50.66224833333334,14.033835,151.5,1.5,WIFI
5c:f4:ab:00:4d:bb,Allianz office,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:15:12,13,-91,50.66224833333334,14.033835,151.5,1.5,WIFI
60:32:b1:2d:db:93,TP-Link_DB93,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][ESS][WPS],2022-08-26 22:15:12,13,-94,50.66224833333334,14.033835,151.5,1.5,WIFI
80:8c:97:dd:40:c7,morgan,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:15:12,1,-95,50.66224833333334,14.033835,151.5,1.5,WIFI
c8:d1:2a:24:7c:12,Vodafone Internet_11,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:15:12,13,-97,50.66224833333334,14.033835,151.5,1.5,WIFI
34:8a:12:56:4a:62,MeetRoom,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:15:13,11,-80,50.66225333333333,14.033909999999999,151.5,1.5,WIFI
34:8a:12:56:4a:61,HosTech,[ESS],2022-08-26 22:15:13,11,-81,50.66225333333333,14.033909999999999,151.5,1.5,WIFI
50:c7:bf:d2:10:0b,LadyFitness,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS],2022-08-26 22:15:15,9,-80,50.66221833333334,14.034076666666666,151.6,1.600000023841858,WIFI
34:e8:94:84:dd:36,Ta Van Dong,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:15:15,3,-83,50.66221833333334,14.034076666666666,151.6,1.600000023841858,WIFI
00:22:88:02:8e:49,DPMUL_Hranicar_4,[ESS],2022-08-26 22:15:15,1,-87,50.66221833333334,14.034076666666666,151.6,1.600000023841858,WIFI
08:55:31:e8:6e:86,LadyFitness,[WPA2-PSK-CCMP][RSN-PSK-CCMP][WPA-PSK-CCMP][ESS][WPS],2022-08-26 22:15:15,9,-87,50.66221833333334,14.034076666666666,151.6,1.600000023841858,WIFI
74:b5:7e:3e:8c:e8,MujO2Internet_3E8CE8,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS][WPS],2022-08-26 22:15:15,1,-88,50.66221833333334,14.034076666666666,151.6,1.600000023841858,WIFI
00:e0:4c:bb:98:9c,STARNET,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS],2022-08-26 22:15:15,6,-91,50.66221833333334,14.034076666666666,151.6,1.600000023841858,WIFI
c4:ad:34:32:0b:11,STARNET-240-MAS-51M,[ESS],2022-08-26 22:15:15,1,-91,50.66221833333334,14.034076666666666,151.6,1.600000023841858,WIFI
34:0a:33:b2:7e:0e,TETANET_1500,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:15:15,4,-94,50.66221833333334,14.034076666666666,151.6,1.600000023841858,WIFI
23002_1511_104973257,O2 Czech Republic,UNKNOWN;cz,2022-08-26 22:15:15,100,-113,50.66221833333334,14.034076666666666,151.6,1.600000023841858,GSM
23002_1511_104973257,O2 Czech Republic,UNKNOWN;cz,2022-08-26 22:15:15,100,-99,50.66221833333334,14.034076666666666,151.6,1.600000023841858,GSM
74:b5:7e:3e:8c:e8,MujO2Internet_3E8CE8,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS][WPS],2022-08-26 22:15:17,1,-79,50.662065,14.034221666666667,163.4,1.7999999523162842,WIFI
60:a4:b7:1c:37:dd,Barbeshop,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][ESS][WPS],2022-08-26 22:15:17,10,-82,50.662065,14.034221666666667,163.4,1.7999999523162842,WIFI
66:a4:b7:1c:37:dd,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:15:17,10,-87,50.662065,14.034221666666667,163.4,1.7999999523162842,WIFI
80:8c:97:dd:40:c7,morgan,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:15:17,1,-88,50.662065,14.034221666666667,163.4,1.7999999523162842,WIFI
fa:92:bf:c1:61:a7,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:15:17,1,-88,50.662065,14.034221666666667,163.4,1.7999999523162842,WIFI
f4:92:bf:c1:61:a7,4FIN,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:15:17,1,-90,50.662065,14.034221666666667,163.4,1.7999999523162842,WIFI
44:13:d0:d0:54:80,O2-Internet-913,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:15:17,1,-94,50.662065,14.034221666666667,163.4,1.7999999523162842,WIFI
34:e8:94:84:dd:36,Ta Van Dong,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:15:18,3,-78,50.661966666666665,14.034289999999999,167.1,1.7999999523162842,WIFI
34:8a:12:56:4a:60,CeskaSporitelnaFREE,[ESS],2022-08-26 22:15:18,11,-94,50.661966666666665,14.034289999999999,167.1,1.7999999523162842,WIFI
74:ea:3a:da:71:52,Muzeum_vedeni,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS][WPS],2022-08-26 22:15:18,11,-96,50.661966666666665,14.034289999999999,167.1,1.7999999523162842,WIFI
74:da:88:90:3a:c6,TP-Link_3AC6,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS][WPS],2022-08-26 22:15:19,7,-80,50.661866666666675,14.034353333333335,170.1,1.7999999523162842,WIFI
cc:2d:e0:ca:96:07,dsmediaplay-zr,[WPA2-PSK-CCMP][RSN-PSK-CCMP][WPA-PSK-CCMP][ESS][WPS],2022-08-26 22:15:20,8,-81,50.66176833333334,14.034415000000001,171.9,1.7999999523162842,WIFI
06:31:92:3b:41:2f,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:15:21,13,-85,50.661673333333326,14.034475000000002,173.8,1.7000000476837158,WIFI
b0:ac:d2:62:5b:97,Vlastenec,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS][WPS],2022-08-26 22:15:21,5,-89,50.661673333333326,14.034475000000002,173.8,1.7000000476837158,WIFI
18:0f:76:38:d4:c0,Ko?i?ka a Pejsek 1,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][ESS][WPS],2022-08-26 22:15:21,5,-94,50.661673333333326,14.034475000000002,173.8,1.7000000476837158,WIFI
e8:de:27:56:74:54,martin,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS][WPS],2022-08-26 22:15:21,13,-97,50.661673333333326,14.034475000000002,173.8,1.7000000476837158,WIFI
23002_1511_104973256,O2 Czech Republic,UNKNOWN;cz,2022-08-26 22:15:21,100,-113,50.661673333333326,14.034475000000002,173.8,1.7000000476837158,GSM
23002_1511_104973256,O2 Czech Republic,UNKNOWN;cz,2022-08-26 22:15:21,100,-91,50.661673333333326,14.034475000000002,173.8,1.7000000476837158,GSM
00:31:92:3b:41:2f,PROFI FP USTI,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][ESS][WPS],2022-08-26 22:15:22,13,-81,50.66158666666667,14.034535000000002,175.4,1.7000000476837158,WIFI
38:6b:1c:da:97:e0,janette68,[WPA-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:15:22,4,-90,50.66158666666667,14.034535000000002,175.4,1.7000000476837158,WIFI
f0:2f:74:41:cf:d0,MOHAWK,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:15:22,11,-92,50.66158666666667,14.034535000000002,175.4,1.7000000476837158,WIFI
6e:5a:b0:61:7c:0b,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:15:23,4,-94,50.661505000000005,14.034593333333332,176.8,1.7000000476837158,WIFI
60:31:97:d4:63:43,Internet_40,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:15:23,13,-97,50.661505000000005,14.034593333333332,176.8,1.7000000476837158,WIFI
06:31:92:3b:41:2f,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:15:25,13,-79,50.66135166666666,14.034686666666667,179.3,1.7999999523162842,WIFI
f4:92:bf:c1:61:a7,4FIN,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:15:25,1,-80,50.66135166666666,14.034686666666667,179.3,1.7999999523162842,WIFI
38:72:c0:d4:0c:95,Internet,[WPA-PSK-CCMP+TKIP][ESS][WPS],2022-08-26 22:15:25,10,-84,50.66135166666666,14.034686666666667,179.3,1.7999999523162842,WIFI
d8:0d:17:16:e0:c9,TP-Link_E0C9,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][ESS][WPS],2022-08-26 22:15:25,5,-85,50.66135166666666,14.034686666666667,179.3,1.7999999523162842,WIFI
b0:be:76:3d:e9:86,M.K.,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:15:25,5,-90,50.66135166666666,14.034686666666667,179.3,1.7999999523162842,WIFI
38:54:9b:20:09:b0,O2-Internet-040,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-08-26 22:15:25,10,-92,50.66135166666666,14.034686666666667,179.3,1.7999999523162842,WIFI
00:e0:4c:d4:1f:17,pepa,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS][WPS],2022-08-26 22:15:25,6,-94,50.66135166666666,14.034686666666667,179.3,1.7999999523162842,WIFI
23002_1511_104973158,O2 Czech Republic,UNKNOWN;cz,2022-08-26 22:15:25,1404,-113,50.66135166666666,14.034686666666667,179.3,1.7999999523162842,GSM
28:ff:3e:09:db:ee,bar 01,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS][WPS],2022-08-26 22:15:26,2,-73,50.66128333333333,14.034731666666667,180.4,1.899999976158142,WIFI
b4:cd:27:ea:aa:38,HUAWEI-B310-AA38,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-08-26 22:15:26,1,-76,50.66128333333333,14.034731666666667,180.4,1.899999976158142,WIFI
